# format: step  potentialEnergy kineticEnergy totalEnergy
0 -3.26678 7.50057 4.23378
1 -3.26724 7.50188 4.23463
2 -3.26808 7.50268 4.23461
3 -3.26701 7.5006 4.23359
4 -3.25807 7.49158 4.23351
5 -3.23362 7.46924 4.23561
6 -3.18482 7.42402 4.2392
7 -3.10073 7.3431 4.24237
8 -2.96997 7.21285 4.24288
9 -2.78712 7.02718 4.24006
10 -2.56626 6.8002 4.23394
11 -2.34161 6.5687 4.22708
12 -2.15027 6.37224 4.22197
13 -2.01439 6.23413 4.21975
14 -1.94253 6.16357 4.22104
15 -1.93409 6.15945 4.22536
16 -1.97745 6.20812 4.23068
17 -2.0501 6.28643 4.23633
18 -2.12867 6.36936 4.24069
19 -2.19525 6.43718 4.24193
20 -2.24149 6.48205 4.24055
21 -2.27283 6.51088 4.23805
22 -2.29702 6.53212 4.2351
23 -2.30598 6.53631 4.23033
24 -2.28553 6.50936 4.22384
25 -2.24451 6.45962 4.21511
26 -2.2091 6.4164 4.2073
27 -2.20535 6.40783 4.20248
28 -2.23064 6.4309 4.20025
29 -2.25663 6.45508 4.19846
30 -2.26959 6.46598 4.19639
31 -2.28172 6.47669 4.19497
32 -2.29868 6.49375 4.19507
33 -2.3152 6.51135 4.19614
34 -2.32739 6.52444 4.19705
35 -2.33398 6.53222 4.19824
36 -2.34018 6.53946 4.19928
37 -2.34194 6.5416 4.19965
38 -2.33281 6.53192 4.19911
39 -2.31807 6.51471 4.19664
40 -2.30258 6.49567 4.19309
41 -2.29156 6.48112 4.18956
42 -2.29365 6.48041 4.18676
43 -2.30929 6.49428 4.18498
44 -2.33062 6.51453 4.18391
45 -2.34624 6.52843 4.18219
46 -2.34437 6.52342 4.17904
47 -2.33574 6.51177 4.17603
48 -2.34188 6.51619 4.17431
49 -2.35862 6.53251 4.17389
50 -2.36714 6.54123 4.17409
51 -2.3631 6.53654 4.17344
52 -2.36027 6.53326 4.17298
53 -2.37333 6.54728 4.17396
54 -2.40722 6.5843 4.17708
55 -2.46318 6.64503 4.18185
56 -2.53087 6.71792 4.18705
57 -2.5898 6.78108 4.19129
58 -2.62658 6.82042 4.19383
59 -2.64157 6.83605 4.19448
60 -2.63916 6.83236 4.1932
61 -2.6198 6.81092 4.19112
62 -2.58642 6.7746 4.18818
63 -2.54651 6.73217 4.18566
64 -2.50997 6.69324 4.18327
65 -2.47832 6.65995 4.18164
66 -2.4496 6.62968 4.18008
67 -2.42588 6.60483 4.17894
68 -2.41447 6.59343 4.17896
69 -2.41912 6.59928 4.18016
70 -2.4332 6.61537 4.18216
71 -2.44653 6.63039 4.18385
72 -2.45171 6.63643 4.18472
73 -2.44484 6.62914 4.18429
74 -2.42499 6.60804 4.18305
75 -2.39854 6.58031 4.18177
76 -2.37695 6.55775 4.1808
77 -2.36338 6.54342 4.18004
78 -2.34892 6.52823 4.17931
79 -2.32641 6.50348 4.17707
80 -2.29637 6.46917 4.1728
81 -2.2675 6.4356 4.1681
82 -2.25725 6.42241 4.16516
83 -2.27847 6.44319 4.16472
84 -2.31532 6.48188 4.16656
85 -2.33346 6.50041 4.16695
86 -2.31241 6.47562 4.16321
87 -2.26278 6.42006 4.15729
88 -2.22221 6.37492 4.15271
89 -2.22541 6.37779 4.15238
90 -2.2759 6.43306 4.15717
91 -2.35163 6.51648 4.16485
92 -2.42268 6.59428 4.1716
93 -2.46076 6.63552 4.17476
94 -2.45099 6.62451 4.17351
95 -2.40368 6.57388 4.1702
96 -2.35351 6.52085 4.16735
97 -2.32742 6.49448 4.16705
98 -2.32206 6.49102 4.16896
99 -2.3239 6.49441 4.17051
100 -2.32551 6.49645 4.17095
101 -2.32732 6.49859 4.17127
102 -2.34039 6.51349 4.1731
103 -2.37456 6.55108 4.17653
104 -2.4195 6.60167 4.18216
105 -2.45732 6.64567 4.18835
106 -2.47525 6.66761 4.19235
107 -2.46383 6.65778 4.19395
108 -2.4223 6.61493 4.19262
109 -2.36271 6.55174 4.18903
110 -2.30956 6.49565 4.18609
111 -2.28809 6.47412 4.18603
112 -2.29639 6.48441 4.18802
113 -2.30331 6.49303 4.18971
114 -2.28956 6.47946 4.1899
115 -2.27109 6.46099 4.18989
116 -2.26792 6.45891 4.19099
117 -2.27461 6.46779 4.19317
118 -2.27906 6.47372 4.19466
119 -2.26953 6.46379 4.19426
120 -2.23216 6.42148 4.18932
121 -2.16011 6.34109 4.18098
122 -2.08163 6.25416 4.17252
123 -2.04915 6.21768 4.16853
124 -2.08983 6.26112 4.17129
125 -2.18239 6.36202 4.17963
126 -2.28879 6.47836 4.18957
127 -2.38095 6.57921 4.19827
128 -2.44705 6.65194 4.20489
129 -2.47732 6.68567 4.20835
130 -2.45863 6.6661 4.20747
131 -2.39603 6.59773 4.2017
132 -2.32393 6.52121 4.19728
133 -2.29495 6.49206 4.19711
134 -2.31579 6.51676 4.20097
