# format: step LJTime meanSquareDisplacement diffusionCoeff
1 0.005 0.00150028 0.0500093 
2 0.01 0.00337666 0.0562777 
3 0.015 0.00600547 0.0667274 
4 0.02 0.00938838 0.0782365 
5 0.025 0.0135272 0.0901815 
6 0.03 0.0184236 0.102354 
7 0.035 0.0240785 0.114659 
8 0.04 0.0304909 0.127045 
9 0.045 0.0376567 0.139469 
10 0.05 0.0455663 0.151888 
11 0.055 0.0542011 0.164246 
12 0.06 0.063531 0.176475 
13 0.065 0.0735135 0.188496 
14 0.07 0.0840995 0.200237 
15 0.075 0.0952412 0.211647 
16 0.08 0.106893 0.222693 
17 0.085 0.119004 0.233342 
18 0.09 0.131516 0.243548 
19 0.095 0.144356 0.253257 
20 0.1 0.157463 0.262439 
21 0.105 0.17084 0.271174 
22 0.11 0.18454 0.279606 
23 0.115 0.198607 0.287836 
24 0.12 0.213045 0.295896 
25 0.125 0.227824 0.303765 
26 0.13 0.242895 0.311404 
27 0.135 0.258219 0.318789 
28 0.14 0.273766 0.325912 
29 0.145 0.289527 0.33279 
30 0.15 0.3055 0.339444 
31 0.155 0.321664 0.345876 
32 0.16 0.337969 0.352051 
33 0.165 0.354356 0.357936 
34 0.17 0.370813 0.363542 
35 0.175 0.387378 0.368931 
36 0.18 0.404094 0.374161 
37 0.185 0.420973 0.379255 
38 0.19 0.438006 0.384216 
39 0.195 0.455161 0.389026 
40 0.2 0.472383 0.393653 
41 0.205 0.489615 0.398061 
42 0.21 0.506821 0.402239 
43 0.215 0.524008 0.406208 
44 0.22 0.541205 0.410003 
45 0.225 0.558428 0.413651 
46 0.23 0.575684 0.417163 
47 0.235 0.592991 0.420561 
48 0.24 0.610397 0.423886 
49 0.245 0.627959 0.427183 
50 0.25 0.645694 0.430463 
51 0.255 0.663572 0.433707 
52 0.26 0.681564 0.4369 
53 0.265 0.699681 0.440051 
54 0.27 0.717957 0.443184 
55 0.275 0.736411 0.44631 
56 0.28 0.75505 0.449434 
57 0.285 0.773889 0.452567 
58 0.29 0.792957 0.455722 
59 0.295 0.812285 0.458918 
60 0.3 0.831875 0.462153 
61 0.305 0.85169 0.465404 
62 0.31 0.87168 0.468645 
63 0.315 0.891832 0.471869 
64 0.32 0.91217 0.475089 
65 0.325 0.932724 0.47832 
66 0.33 0.953499 0.481565 
67 0.335 0.974488 0.48482 
68 0.34 0.995682 0.488079 
69 0.345 1.01709 0.491346 
70 0.35 1.03872 0.494627 
71 0.355 1.06058 0.497923 
72 0.36 1.08265 0.501229 
73 0.365 1.10494 0.504537 
74 0.37 1.12741 0.507842 
75 0.375 1.15004 0.511131 
76 0.38 1.17272 0.51435 
77 0.385 1.19522 0.517411 
78 0.39 1.2174 0.520259 
79 0.395 1.23929 0.522907 
80 0.4 1.26098 0.525408 
81 0.405 1.28259 0.527815 
82 0.41 1.3042 0.530161 
83 0.415 1.3258 0.532449 
84 0.42 1.34736 0.534667 
85 0.425 1.36886 0.536809 
86 0.43 1.39035 0.538895 
87 0.435 1.41193 0.540969 
88 0.44 1.43372 0.543077 
89 0.445 1.45581 0.545247 
90 0.45 1.47819 0.547476 
91 0.455 1.50079 0.549741 
92 0.46 1.52358 0.552021 
93 0.465 1.5465 0.554302 
94 0.47 1.56953 0.556572 
95 0.475 1.59267 0.558833 
96 0.48 1.61594 0.56109 
97 0.485 1.6393 0.563335 
98 0.49 1.66273 0.565555 
99 0.495 1.68621 0.567748 
100 0.5 1.70976 0.56992 
