# format: step LJTime meanSquareDisplacement diffusionCoeff
1 0.02 0.00960084 0.080007 
2 0.04 0.0214661 0.089442 
3 0.06 0.0370817 0.103005 
4 0.08 0.0547283 0.114017 
5 0.1 0.0735971 0.122662 
6 0.12 0.0938432 0.130338 
7 0.14 0.116132 0.138252 
8 0.16 0.141031 0.146908 
9 0.18 0.168849 0.156342 
10 0.2 0.198973 0.16581 
11 0.22 0.23096 0.17497 
12 0.24 0.26505 0.184063 
13 0.26 0.301015 0.192958 
14 0.28 0.338031 0.201209 
15 0.3 0.375238 0.208466 
16 0.32 0.412608 0.2149 
17 0.34 0.450384 0.220776 
18 0.36 0.488688 0.226245 
19 0.38 0.526794 0.23105 
20 0.4 0.565272 0.23553 
21 0.42 0.603706 0.239566 
22 0.44 0.641682 0.243061 
23 0.46 0.679552 0.246214 
24 0.48 0.718221 0.249382 
25 0.5 0.756955 0.252318 
26 0.52 0.795912 0.2551 
27 0.54 0.833401 0.257223 
28 0.56 0.869087 0.258657 
29 0.58 0.90403 0.259779 
30 0.6 0.93877 0.260769 
31 0.62 0.974599 0.261989 
32 0.64 1.00978 0.262963 
33 0.66 1.04525 0.263953 
34 0.68 1.08298 0.265437 
35 0.7 1.12304 0.267392 
36 0.72 1.1643 0.269514 
37 0.74 1.20485 0.271362 
38 0.76 1.24534 0.2731 
39 0.78 1.28634 0.274858 
40 0.8 1.32691 0.276439 
41 0.82 1.36618 0.277678 
42 0.84 1.40498 0.278767 
43 0.86 1.44339 0.279728 
44 0.88 1.48187 0.280658 
45 0.9 1.52113 0.281691 
46 0.92 1.56236 0.283036 
47 0.94 1.60521 0.284612 
48 0.96 1.64943 0.286359 
49 0.98 1.69408 0.288109 
50 1 1.73766 0.28961 
51 1.02 1.77983 0.290821 
52 1.04 1.82102 0.29183 
53 1.06 1.86123 0.292646 
54 1.08 1.90126 0.293405 
55 1.1 1.9414 0.294152 
56 1.12 1.98164 0.294886 
57 1.14 2.02196 0.295609 
58 1.16 2.06296 0.296402 
59 1.18 2.10461 0.297261 
60 1.2 2.1477 0.298292 
61 1.22 2.19173 0.299416 
62 1.24 2.2359 0.300525 
63 1.26 2.2812 0.301746 
64 1.28 2.32636 0.302911 
65 1.3 2.36878 0.30369 
66 1.32 2.41097 0.304416 
67 1.34 2.45345 0.305155 
68 1.36 2.49633 0.305923 
69 1.38 2.53886 0.306626 
70 1.4 2.58119 0.307284 
71 1.42 2.62162 0.307702 
72 1.44 2.6609 0.307975 
73 1.46 2.70045 0.308271 
74 1.48 2.74126 0.3087 
75 1.5 2.78363 0.309293 
76 1.52 2.82869 0.310164 
77 1.54 2.87507 0.311154 
78 1.56 2.92068 0.312038 
79 1.58 2.96344 0.312599 
80 1.6 3.00371 0.312887 
81 1.62 3.04309 0.313075 
82 1.64 3.08193 0.313204 
83 1.66 3.12259 0.313513 
84 1.68 3.16412 0.313901 
85 1.7 3.20489 0.314205 
86 1.72 3.24813 0.314741 
87 1.74 3.29267 0.31539 
88 1.76 3.33502 0.315816 
89 1.78 3.37431 0.315947 
90 1.8 3.41331 0.316047 
91 1.82 3.45457 0.316352 
92 1.84 3.49656 0.316717 
93 1.86 3.53876 0.317093 
94 1.88 3.58056 0.317426 
95 1.9 3.62338 0.317841 
96 1.92 3.66891 0.318482 
97 1.94 3.71771 0.319391 
98 1.96 3.76894 0.320488 
99 1.98 3.82099 0.321632 
100 2 3.87257 0.322714 
101 2.02 3.92516 0.323858 
102 2.04 3.97869 0.325056 
103 2.06 4.03184 0.326201 
104 2.08 4.08465 0.327296 
105 2.1 4.13567 0.328228 
106 2.12 4.1869 0.329158 
107 2.14 4.2388 0.330125 
108 2.16 4.29178 0.331156 
109 2.18 4.34505 0.332191 
110 2.2 4.39885 0.333246 
111 2.22 4.45195 0.33423 
112 2.24 4.50272 0.335024 
113 2.26 4.54743 0.335356 
114 2.28 4.58865 0.335428 
