# format: step LJTime meanSquareDisplacement diffusionCoeff
1 0.008 0.00153629 0.0320059 
2 0.016 0.00345735 0.0360141 
3 0.024 0.00614671 0.0426855 
4 0.032 0.00960032 0.0500017 
5 0.04 0.0138058 0.0575242 
6 0.048 0.0187344 0.0650499 
7 0.056 0.0243316 0.0724154 
8 0.064 0.0305184 0.0794751 
9 0.072 0.0372113 0.0861372 
10 0.08 0.0443373 0.0923694 
11 0.088 0.0518387 0.0981794 
12 0.096 0.0596774 0.103607 
13 0.104 0.0678369 0.108713 
14 0.112 0.0763203 0.113572 
15 0.12 0.0851436 0.118255 
16 0.128 0.0943287 0.122824 
17 0.136 0.103897 0.127325 
18 0.144 0.113866 0.131789 
19 0.152 0.12424 0.136228 
20 0.16 0.13501 0.140635 
21 0.168 0.146152 0.144992 
22 0.176 0.157639 0.149279 
23 0.184 0.169444 0.153481 
24 0.192 0.181543 0.157589 
25 0.2 0.19392 0.1616 
26 0.208 0.206559 0.165512 
27 0.216 0.219423 0.169308 
28 0.224 0.232439 0.172946 
29 0.232 0.245506 0.176369 
30 0.24 0.258533 0.179537 
31 0.248 0.271473 0.182442 
32 0.256 0.284321 0.185105 
33 0.264 0.29708 0.18755 
34 0.272 0.30974 0.189791 
35 0.28 0.322288 0.191838 
36 0.288 0.33474 0.193715 
37 0.296 0.347133 0.195458 
38 0.304 0.359507 0.197098 
39 0.312 0.371886 0.198657 
40 0.32 0.384291 0.200152 
41 0.328 0.396758 0.201605 
42 0.336 0.40933 0.20304 
43 0.344 0.422032 0.204473 
44 0.352 0.434872 0.205905 
45 0.36 0.447851 0.207338 
46 0.368 0.460979 0.208777 
47 0.376 0.474261 0.210222 
48 0.384 0.487682 0.211667 
49 0.392 0.501211 0.2131 
50 0.4 0.514814 0.214506 
51 0.408 0.528452 0.215871 
52 0.416 0.542074 0.217177 
53 0.424 0.555618 0.218403 
54 0.432 0.569029 0.219533 
55 0.44 0.582328 0.220579 
56 0.448 0.595628 0.221588 
57 0.456 0.609061 0.22261 
58 0.464 0.622718 0.223677 
59 0.472 0.636654 0.224807 
60 0.48 0.650901 0.226007 
61 0.488 0.665473 0.227279 
62 0.496 0.680357 0.228615 
63 0.504 0.695513 0.229998 
64 0.512 0.710874 0.231404 
65 0.52 0.726356 0.232806 
66 0.528 0.741868 0.234175 
67 0.536 0.757338 0.235491 
68 0.544 0.77274 0.236746 
69 0.552 0.7881 0.237953 
70 0.56 0.803459 0.239125 
71 0.568 0.81885 0.240273 
72 0.576 0.83428 0.2414 
73 0.584 0.849726 0.242502 
74 0.592 0.865141 0.243564 
75 0.6 0.880477 0.244577 
76 0.608 0.895726 0.245539 
77 0.616 0.910922 0.246462 
78 0.624 0.9261 0.247356 
79 0.632 0.941266 0.248224 
80 0.64 0.956403 0.249063 
81 0.648 0.97148 0.249866 
82 0.656 0.986476 0.250629 
83 0.664 1.00136 0.251346 
84 0.672 1.01607 0.252003 
85 0.68 1.03051 0.252577 
86 0.688 1.0446 0.253052 
87 0.696 1.05836 0.253438 
88 0.704 1.07194 0.253774 
89 0.712 1.0855 0.254096 
90 0.72 1.09912 0.254425 
91 0.728 1.11281 0.254764 
92 0.736 1.12655 0.255106 
93 0.744 1.1403 0.255443 
94 0.752 1.15404 0.255772 
95 0.76 1.16778 0.256093 
96 0.768 1.1815 0.256402 
97 0.776 1.19517 0.256695 
98 0.784 1.20878 0.25697 
99 0.792 1.22235 0.257229 
100 0.8 1.23588 0.257476 
101 0.808 1.24939 0.257712 
102 0.816 1.26287 0.257939 
103 0.824 1.27635 0.258162 
104 0.832 1.28984 0.258382 
105 0.84 1.30333 0.258598 
106 0.848 1.3168 0.258805 
107 0.856 1.33019 0.258993 
108 0.864 1.34344 0.259151 
109 0.872 1.35659 0.259287 
110 0.88 1.36978 0.259428 
111 0.888 1.38312 0.259595 
112 0.896 1.39668 0.259799 
113 0.904 1.41046 0.260041 
