# format: step  potentialEnergy kineticEnergy totalEnergy
0 -1.31785 7.50099 6.18314
1 -1.31952 7.50395 6.18443
2 -1.32486 7.50885 6.184
3 -1.33299 7.51567 6.18268
4 -1.34361 7.52437 6.18076
5 -1.35647 7.53486 6.17839
6 -1.37136 7.54698 6.17562
7 -1.38792 7.56044 6.17252
8 -1.40526 7.5747 6.16944
9 -1.42277 7.5889 6.16613
10 -1.43874 7.60164 6.16289
11 -1.4509 7.6107 6.15981
12 -1.45628 7.61284 6.15655
13 -1.45017 7.60351 6.15334
14 -1.42793 7.5773 6.14937
15 -1.38526 7.5295 6.14424
16 -1.32204 7.45986 6.13782
17 -1.24579 7.37607 6.13029
18 -1.16856 7.29142 6.12286
19 -1.09995 7.21609 6.11614
20 -1.04319 7.15225 6.10907
21 -0.996742 7.09813 6.10138
22 -0.967592 7.06222 6.09463
23 -0.982552 7.07347 6.09092
24 -1.04994 7.1402 6.09026
25 -1.13465 7.22663 6.09198
26 -1.2076 7.29989 6.09229
27 -1.25932 7.35045 6.09112
28 -1.29025 7.37866 6.08841
29 -1.29865 7.38245 6.0838
30 -1.28069 7.3579 6.07722
31 -1.23939 7.30848 6.0691
32 -1.19227 7.25363 6.06136
33 -1.16235 7.21778 6.05544
34 -1.15393 7.20574 6.05181
35 -1.15638 7.20629 6.04991
36 -1.15997 7.20788 6.0479
37 -1.16094 7.20629 6.04535
38 -1.16805 7.21114 6.04309
39 -1.1869 7.22794 6.04104
40 -1.21219 7.25264 6.04046
41 -1.24811 7.28857 6.04046
42 -1.29595 7.33714 6.04119
43 -1.3463 7.38865 6.04235
44 -1.39006 7.43277 6.04271
45 -1.4216 7.4637 6.0421
46 -1.4419 7.48239 6.04049
47 -1.45751 7.49659 6.03908
48 -1.4735 7.51166 6.03816
49 -1.48568 7.52269 6.03701
50 -1.48574 7.52112 6.03538
51 -1.47225 7.50495 6.0327
52 -1.45218 7.48132 6.02914
53 -1.43786 7.46423 6.02637
54 -1.43954 7.46468 6.02515
55 -1.4535 7.47818 6.02468
56 -1.46754 7.4918 6.02426
57 -1.47462 7.49796 6.02334
58 -1.4753 7.49721 6.02191
59 -1.47387 7.49487 6.021
60 -1.4729 7.49307 6.02018
61 -1.46895 7.48841 6.01947
62 -1.46066 7.47968 6.01902
63 -1.45221 7.47114 6.01893
64 -1.44528 7.46359 6.01831
65 -1.43307 7.45034 6.01727
66 -1.41198 7.42737 6.01539
67 -1.38722 7.40017 6.01294
68 -1.37048 7.38182 6.01134
69 -1.36955 7.37985 6.01031
70 -1.3766 7.38687 6.01027
71 -1.38299 7.39264 6.00965
72 -1.38636 7.39508 6.00872
73 -1.39255 7.40006 6.00751
74 -1.40735 7.41494 6.00759
75 -1.4308 7.43968 6.00888
76 -1.45554 7.46557 6.01003
77 -1.47127 7.48239 6.01112
78 -1.47457 7.48617 6.0116
79 -1.46845 7.4793 6.01085
80 -1.45683 7.46701 6.01018
81 -1.44613 7.45572 6.0096
82 -1.4394 7.44822 6.00882
83 -1.43346 7.44141 6.00795
84 -1.42749 7.43439 6.0069
85 -1.42764 7.43426 6.00663
86 -1.43981 7.44685 6.00704
87 -1.45559 7.4634 6.00781
88 -1.4555 7.46265 6.00715
89 -1.42135 7.4233 6.00195
90 -1.3497 7.34311 5.99342
91 -1.28696 7.27522 5.98826
92 -1.30003 7.28908 5.98905
93 -1.36493 7.36077 5.99584
94 -1.4309 7.43437 6.00347
95 -1.48047 7.48896 6.00849
96 -1.50852 7.51955 6.01103
97 -1.51536 7.52681 6.01144
98 -1.50392 7.51377 6.00985
99 -1.47781 7.48449 6.00668
100 -1.44427 7.4473 6.00303
101 -1.41708 7.41731 6.00023
102 -1.41339 7.41324 5.99985
103 -1.43935 7.44038 6.00104
104 -1.47775 7.48131 6.00356
105 -1.51051 7.51639 6.00588
106 -1.53092 7.53827 6.00734
107 -1.53619 7.54408 6.00788
108 -1.52063 7.52742 6.00679
109 -1.47857 7.48194 6.00337
110 -1.41382 7.4124 5.99859
111 -1.34485 7.33893 5.99409
112 -1.2915 7.28293 5.99142
113 -1.26026 7.25209 5.99184
114 -1.24163 7.23418 5.99256
115 -1.21666 7.20845 5.99179
116 -1.1912 7.18282 5.99162
117 -1.19684 7.19009 5.99324
118 -1.22959 7.2269 5.99732
119 -1.25996 7.26171 6.00176
120 -1.27807 7.28255 6.00447
121 -1.2854 7.29081 6.00541
122 -1.28219 7.28705 6.00486
123 -1.26927 7.27287 6.0036
124 -1.25042 7.25265 6.00223
125 -1.22674 7.2264 5.99966
126 -1.19484 7.19095 5.99611
127 -1.16597 7.15992 5.99394
128 -1.16837 7.16259 5.99422
129 -1.20883 7.206 5.99717
130 -1.26603 7.26791 6.00187
131 -1.32323 7.32927 6.00604
132 -1.37731 7.38662 6.00932
133 -1.42753 7.43968 6.01215
134 -1.46678 7.48081 6.01403
135 -1.48334 7.49782 6.01448
136 -1.47099 7.48364 6.01265
137 -1.43424 7.44336 6.00912
138 -1.3888 7.39451 6.00571
139 -1.35687 7.36021 6.00334
140 -1.35186 7.35563 6.00377
141 -1.3701 7.37581 6.00571
142 -1.39638 7.40456 6.00819
143 -1.42436 7.43515 6.01079
144 -1.45725 7.47078 6.01353
145 -1.4924 7.50892 6.01651
146 -1.51914 7.53778 6.01865
147 -1.52815 7.54823 6.02008
148 -1.52144 7.54159 6.02015
149 -1.50354 7.52339 6.01985
150 -1.4763 7.49517 6.01887
151 -1.43867 7.45665 6.01799
152 -1.3953 7.41211 6.01681
153 -1.35443 7.37039 6.01596
154 -1.31927 7.33383 6.01455
155 -1.28032 7.29238 6.01206
156 -1.23912 7.24909 6.00998
157 -1.22826 7.23887 6.01061
158 -1.25919 7.27215 6.01296
159 -1.30097 7.31865 6.01768
160 -1.34605 7.36773 6.02168
161 -1.39604 7.42102 6.02499
162 -1.44013 7.46786 6.02773
163 -1.46546 7.49378 6.02832
164 -1.46375 7.48961 6.02586
165 -1.43605 7.45712 6.02107
166 -1.40007 7.41697 6.0169
167 -1.38311 7.39814 6.01503
168 -1.38886 7.4043 6.01544
169 -1.39881 7.41587 6.01706
170 -1.40467 7.42274 6.01807
171 -1.40892 7.42735 6.01843
172 -1.41436 7.43265 6.0183
173 -1.41807 7.43538 6.01731
174 -1.41515 7.43097 6.01582
175 -1.41225 7.42674 6.01449
176 -1.42143 7.43518 6.01376
177 -1.43611 7.45 6.01389
178 -1.44021 7.4529 6.01269
179 -1.43152 7.44212 6.0106
180 -1.42838 7.43762 6.00924
181 -1.4439 7.45395 6.01005
182 -1.46961 7.48149 6.01188
183 -1.48643 7.50044 6.01401
184 -1.4835 7.49703 6.01353
185 -1.45883 7.46992 6.01108
186 -1.4235 7.43128 6.00779
187 -1.39492 7.40063 6.00571
